GEO_ID,NAME,DATE_CODE,POP,,
id,Geographic Area Name,Estimate Date,Population,Date,Year
0500000US44001,"Bristol County, Rhode Island",7/1/2018 population estimate,48637,7/1/2018,2018
0500000US44001,"Bristol County, Rhode Island",7/1/2019 population estimate,48479,7/1/2019,2019
0500000US44003,"Kent County, Rhode Island",4/1/2010 Census population,166158,4/1/2010,2010
0500000US44003,"Kent County, Rhode Island",4/1/2010 population estimates base,166109,4/1/2010,2010
0500000US44003,"Kent County, Rhode Island",7/1/2010 population estimate,166030,7/1/2010,2010
0500000US44003,"Kent County, Rhode Island",7/1/2011 population estimate,165278,7/1/2011,2011
0500000US44003,"Kent County, Rhode Island",7/1/2012 population estimate,164627,7/1/2012,2012
0500000US44003,"Kent County, Rhode Island",7/1/2013 population estimate,164358,7/1/2013,2013
0500000US44003,"Kent County, Rhode Island",7/1/2014 population estimate,164490,7/1/2014,2014
0500000US44003,"Kent County, Rhode Island",7/1/2015 population estimate,163747,7/1/2015,2015
0500000US44003,"Kent County, Rhode Island",7/1/2016 population estimate,163711,7/1/2016,2016
0500000US44003,"Kent County, Rhode Island",7/1/2017 population estimate,163543,7/1/2017,2017
0500000US44003,"Kent County, Rhode Island",7/1/2018 population estimate,164053,7/1/2018,2018
0500000US44003,"Kent County, Rhode Island",7/1/2019 population estimate,164292,7/1/2019,2019
0500000US44005,"Newport County, Rhode Island",4/1/2010 Census population,82888,4/1/2010,2010
0500000US44005,"Newport County, Rhode Island",4/1/2010 population estimates base,83141,4/1/2010,2010
0500000US44005,"Newport County, Rhode Island",7/1/2010 population estimate,83176,7/1/2010,2010
0500000US44005,"Newport County, Rhode Island",7/1/2011 population estimate,83212,7/1/2011,2011
0500000US44005,"Newport County, Rhode Island",7/1/2012 population estimate,83206,7/1/2012,2012
0500000US44005,"Newport County, Rhode Island",7/1/2013 population estimate,83459,7/1/2013,2013
0500000US44005,"Newport County, Rhode Island",7/1/2014 population estimate,83351,7/1/2014,2014
0500000US44005,"Newport County, Rhode Island",7/1/2015 population estimate,83259,7/1/2015,2015
0500000US44005,"Newport County, Rhode Island",7/1/2016 population estimate,83164,7/1/2016,2016
0500000US44005,"Newport County, Rhode Island",7/1/2017 population estimate,82952,7/1/2017,2017
0500000US44005,"Newport County, Rhode Island",7/1/2018 population estimate,82547,7/1/2018,2018
0500000US44005,"Newport County, Rhode Island",7/1/2019 population estimate,82082,7/1/2019,2019
0500000US44007,"Providence County, Rhode Island",4/1/2010 Census population,626667,4/1/2010,2010
0500000US44007,"Providence County, Rhode Island",4/1/2010 population estimates base,626781,4/1/2010,2010
0500000US44007,"Providence County, Rhode Island",7/1/2010 population estimate,627838,7/1/2010,2010
0500000US44007,"Providence County, Rhode Island",7/1/2011 population estimate,629393,7/1/2011,2011
0500000US44007,"Providence County, Rhode Island",7/1/2012 population estimate,631229,7/1/2012,2012
0500000US44007,"Providence County, Rhode Island",7/1/2013 population estimate,631584,7/1/2013,2013
0500000US44007,"Providence County, Rhode Island",7/1/2014 population estimate,632668,7/1/2014,2014
0500000US44007,"Providence County, Rhode Island",7/1/2015 population estimate,633747,7/1/2015,2015
0500000US44007,"Providence County, Rhode Island",7/1/2016 population estimate,634922,7/1/2016,2016
0500000US44007,"Providence County, Rhode Island",7/1/2017 population estimate,634130,7/1/2017,2017
0500000US44007,"Providence County, Rhode Island",7/1/2018 population estimate,636953,7/1/2018,2018
0500000US44007,"Providence County, Rhode Island",7/1/2019 population estimate,638931,7/1/2019,2019
0500000US44009,"Washington County, Rhode Island",4/1/2010 Census population,126979,4/1/2010,2010
0500000US44009,"Washington County, Rhode Island",4/1/2010 population estimates base,127089,4/1/2010,2010
0500000US44009,"Washington County, Rhode Island",7/1/2010 population estimate,127097,7/1/2010,2010
0500000US44009,"Washington County, Rhode Island",7/1/2011 population estimate,126533,7/1/2011,2011
0500000US44009,"Washington County, Rhode Island",7/1/2012 population estimate,126291,7/1/2012,2012
0500000US44009,"Washington County, Rhode Island",7/1/2013 population estimate,126433,7/1/2013,2013
0500000US44009,"Washington County, Rhode Island",7/1/2014 population estimate,126353,7/1/2014,2014
0500000US44009,"Washington County, Rhode Island",7/1/2015 population estimate,126185,7/1/2015,2015
0500000US44009,"Washington County, Rhode Island",7/1/2016 population estimate,126129,7/1/2016,2016
0500000US44009,"Washington County, Rhode Island",7/1/2017 population estimate,126314,7/1/2017,2017
0500000US44009,"Washington County, Rhode Island",7/1/2018 population estimate,126097,7/1/2018,2018
0500000US44009,"Washington County, Rhode Island",7/1/2019 population estimate,125577,7/1/2019,2019
0500000US45001,"Abbeville County, South Carolina",4/1/2010 Census population,25417,4/1/2010,2010
0500000US45001,"Abbeville County, South Carolina",4/1/2010 population estimates base,25416,4/1/2010,2010
0500000US45001,"Abbeville County, South Carolina",7/1/2010 population estimate,25328,7/1/2010,2010
0500000US45001,"Abbeville County, South Carolina",7/1/2011 population estimate,25081,7/1/2011,2011
0500000US45001,"Abbeville County, South Carolina",7/1/2012 population estimate,25019,7/1/2012,2012
0500000US45001,"Abbeville County, South Carolina",7/1/2013 population estimate,24899,7/1/2013,2013
0500000US45001,"Abbeville County, South Carolina",7/1/2014 population estimate,24795,7/1/2014,2014
0500000US45001,"Abbeville County, South Carolina",7/1/2015 population estimate,24796,7/1/2015,2015
0500000US45001,"Abbeville County, South Carolina",7/1/2016 population estimate,24657,7/1/2016,2016
0500000US45001,"Abbeville County, South Carolina",7/1/2017 population estimate,24567,7/1/2017,2017
0500000US45001,"Abbeville County, South Carolina",7/1/2018 population estimate,24587,7/1/2018,2018
0500000US45001,"Abbeville County, South Carolina",7/1/2019 population estimate,24527,7/1/2019,2019
0500000US45003,"Aiken County, South Carolina",4/1/2010 Census population,160099,4/1/2010,2010
0500000US45003,"Aiken County, South Carolina",4/1/2010 population estimates base,160129,4/1/2010,2010
0500000US45003,"Aiken County, South Carolina",7/1/2010 population estimate,160552,7/1/2010,2010
0500000US45003,"Aiken County, South Carolina",7/1/2011 population estimate,161594,7/1/2011,2011
0500000US45003,"Aiken County, South Carolina",7/1/2012 population estimate,162922,7/1/2012,2012
0500000US45003,"Aiken County, South Carolina",7/1/2013 population estimate,163702,7/1/2013,2013
0500000US45003,"Aiken County, South Carolina",7/1/2014 population estimate,164215,7/1/2014,2014
0500000US45003,"Aiken County, South Carolina",7/1/2015 population estimate,165688,7/1/2015,2015
0500000US45003,"Aiken County, South Carolina",7/1/2016 population estimate,167172,7/1/2016,2016
0500000US45003,"Aiken County, South Carolina",7/1/2017 population estimate,168325,7/1/2017,2017
0500000US45003,"Aiken County, South Carolina",7/1/2018 population estimate,169449,7/1/2018,2018
0500000US45003,"Aiken County, South Carolina",7/1/2019 population estimate,170872,7/1/2019,2019
0500000US45005,"Allendale County, South Carolina",4/1/2010 Census population,10419,4/1/2010,2010
0500000US45005,"Allendale County, South Carolina",4/1/2010 population estimates base,10419,4/1/2010,2010
0500000US45005,"Allendale County, South Carolina",7/1/2010 population estimate,10354,7/1/2010,2010
0500000US45005,"Allendale County, South Carolina",7/1/2011 population estimate,10236,7/1/2011,2011
0500000US45005,"Allendale County, South Carolina",7/1/2012 population estimate,9982,7/1/2012,2012
0500000US45005,"Allendale County, South Carolina",7/1/2013 population estimate,9825,7/1/2013,2013
0500000US45005,"Allendale County, South Carolina",7/1/2014 population estimate,9701,7/1/2014,2014
0500000US45005,"Allendale County, South Carolina",7/1/2015 population estimate,9430,7/1/2015,2015
0500000US45005,"Allendale County, South Carolina",7/1/2016 population estimate,9067,7/1/2016,2016
0500000US45005,"Allendale County, South Carolina",7/1/2017 population estimate,9012,7/1/2017,2017
0500000US45005,"Allendale County, South Carolina",7/1/2018 population estimate,8924,7/1/2018,2018
0500000US45005,"Allendale County, South Carolina",7/1/2019 population estimate,8688,7/1/2019,2019
0500000US45007,"Anderson County, South Carolina",4/1/2010 Census population,187126,4/1/2010,2010
0500000US45007,"Anderson County, South Carolina",4/1/2010 population estimates base,186922,4/1/2010,2010
0500000US45007,"Anderson County, South Carolina",7/1/2010 population estimate,187086,7/1/2010,2010
0500000US45007,"Anderson County, South Carolina",7/1/2011 population estimate,188160,7/1/2011,2011
0500000US45007,"Anderson County, South Carolina",7/1/2012 population estimate,188820,7/1/2012,2012
0500000US45007,"Anderson County, South Carolina",7/1/2013 population estimate,190005,7/1/2013,2013
0500000US45007,"Anderson County, South Carolina",7/1/2014 population estimate,191793,7/1/2014,2014
0500000US45007,"Anderson County, South Carolina",7/1/2015 population estimate,193700,7/1/2015,2015
0500000US45007,"Anderson County, South Carolina",7/1/2016 population estimate,195582,7/1/2016,2016
0500000US45007,"Anderson County, South Carolina",7/1/2017 population estimate,198186,7/1/2017,2017
0500000US45007,"Anderson County, South Carolina",7/1/2018 population estimate,200292,7/1/2018,2018
0500000US45007,"Anderson County, South Carolina",7/1/2019 population estimate,202558,7/1/2019,2019
0500000US45009,"Bamberg County, South Carolina",4/1/2010 Census population,15987,4/1/2010,2010
0500000US45009,"Bamberg County, South Carolina",4/1/2010 population estimates base,15972,4/1/2010,2010
0500000US45009,"Bamberg County, South Carolina",7/1/2010 population estimate,15956,7/1/2010,2010
0500000US45009,"Bamberg County, South Carolina",7/1/2011 population estimate,15818,7/1/2011,2011
0500000US45009,"Bamberg County, South Carolina",7/1/2012 population estimate,15690,7/1/2012,2012
0500000US45009,"Bamberg County, South Carolina",7/1/2013 population estimate,15396,7/1/2013,2013
0500000US45009,"Bamberg County, South Carolina",7/1/2014 population estimate,15153,7/1/2014,2014
0500000US45009,"Bamberg County, South Carolina",7/1/2015 population estimate,14682,7/1/2015,2015
0500000US45009,"Bamberg County, South Carolina",7/1/2016 population estimate,14478,7/1/2016,2016
0500000US45009,"Bamberg County, South Carolina",7/1/2017 population estimate,14384,7/1/2017,2017
0500000US45009,"Bamberg County, South Carolina",7/1/2018 population estimate,14272,7/1/2018,2018
0500000US45009,"Bamberg County, South Carolina",7/1/2019 population estimate,14066,7/1/2019,2019
0500000US45011,"Barnwell County, South Carolina",4/1/2010 Census population,22621,4/1/2010,2010
0500000US45011,"Barnwell County, South Carolina",4/1/2010 population estimates base,22621,4/1/2010,2010
0500000US45011,"Barnwell County, South Carolina",7/1/2010 population estimate,22638,7/1/2010,2010
0500000US45011,"Barnwell County, South Carolina",7/1/2011 population estimate,22460,7/1/2011,2011
0500000US45011,"Barnwell County, South Carolina",7/1/2012 population estimate,22357,7/1/2012,2012
0500000US45011,"Barnwell County, South Carolina",7/1/2013 population estimate,22210,7/1/2013,2013
0500000US45011,"Barnwell County, South Carolina",7/1/2014 population estimate,22024,7/1/2014,2014
0500000US45011,"Barnwell County, South Carolina",7/1/2015 population estimate,21781,7/1/2015,2015
0500000US45011,"Barnwell County, South Carolina",7/1/2016 population estimate,21606,7/1/2016,2016
0500000US45011,"Barnwell County, South Carolina",7/1/2017 population estimate,21355,7/1/2017,2017
0500000US45011,"Barnwell County, South Carolina",7/1/2018 population estimate,21121,7/1/2018,2018
0500000US45011,"Barnwell County, South Carolina",7/1/2019 population estimate,20866,7/1/2019,2019
0500000US45013,"Beaufort County, South Carolina",4/1/2010 Census population,162233,4/1/2010,2010
0500000US45013,"Beaufort County, South Carolina",4/1/2010 population estimates base,162219,4/1/2010,2010
0500000US45013,"Beaufort County, South Carolina",7/1/2010 population estimate,162829,7/1/2010,2010
0500000US45013,"Beaufort County, South Carolina",7/1/2011 population estimate,164032,7/1/2011,2011
0500000US45013,"Beaufort County, South Carolina",7/1/2012 population estimate,167415,7/1/2012,2012
0500000US45013,"Beaufort County, South Carolina",7/1/2013 population estimate,170962,7/1/2013,2013
0500000US45013,"Beaufort County, South Carolina",7/1/2014 population estimate,175040,7/1/2014,2014
0500000US45013,"Beaufort County, South Carolina",7/1/2015 population estimate,179796,7/1/2015,2015
0500000US45013,"Beaufort County, South Carolina",7/1/2016 population estimate,183184,7/1/2016,2016
0500000US45013,"Beaufort County, South Carolina",7/1/2017 population estimate,186497,7/1/2017,2017
0500000US45013,"Beaufort County, South Carolina",7/1/2018 population estimate,188876,7/1/2018,2018
0500000US45013,"Beaufort County, South Carolina",7/1/2019 population estimate,192122,7/1/2019,2019
0500000US45015,"Berkeley County, South Carolina",4/1/2010 Census population,177843,4/1/2010,2010
0500000US45015,"Berkeley County, South Carolina",4/1/2010 population estimates base,178373,4/1/2010,2010
0500000US45015,"Berkeley County, South Carolina",7/1/2010 population estimate,179480,7/1/2010,2010
0500000US45015,"Berkeley County, South Carolina",7/1/2011 population estimate,183778,7/1/2011,2011
0500000US45015,"Berkeley County, South Carolina",7/1/2012 population estimate,189603,7/1/2012,2012
0500000US45015,"Berkeley County, South Carolina",7/1/2013 population estimate,194031,7/1/2013,2013
0500000US45015,"Berkeley County, South Carolina",7/1/2014 population estimate,198295,7/1/2014,2014
0500000US45015,"Berkeley County, South Carolina",7/1/2015 population estimate,203066,7/1/2015,2015
0500000US45015,"Berkeley County, South Carolina",7/1/2016 population estimate,208525,7/1/2016,2016
0500000US45015,"Berkeley County, South Carolina",7/1/2017 population estimate,214541,7/1/2017,2017
0500000US45015,"Berkeley County, South Carolina",7/1/2018 population estimate,221182,7/1/2018,2018
0500000US45015,"Berkeley County, South Carolina",7/1/2019 population estimate,227907,7/1/2019,2019
0500000US45017,"Calhoun County, South Carolina",4/1/2010 Census population,15175,4/1/2010,2010
0500000US45017,"Calhoun County, South Carolina",4/1/2010 population estimates base,15178,4/1/2010,2010
0500000US45017,"Calhoun County, South Carolina",7/1/2010 population estimate,15097,7/1/2010,2010
0500000US45017,"Calhoun County, South Carolina",7/1/2011 population estimate,15095,7/1/2011,2011
0500000US45017,"Calhoun County, South Carolina",7/1/2012 population estimate,14870,7/1/2012,2012
0500000US45017,"Calhoun County, South Carolina",7/1/2013 population estimate,14989,7/1/2013,2013
0500000US45017,"Calhoun County, South Carolina",7/1/2014 population estimate,14845,7/1/2014,2014
0500000US45017,"Calhoun County, South Carolina",7/1/2015 population estimate,14759,7/1/2015,2015
0500000US45017,"Calhoun County, South Carolina",7/1/2016 population estimate,14744,7/1/2016,2016
0500000US45017,"Calhoun County, South Carolina",7/1/2017 population estimate,14696,7/1/2017,2017
0500000US45017,"Calhoun County, South Carolina",7/1/2018 population estimate,14563,7/1/2018,2018
0500000US45017,"Calhoun County, South Carolina",7/1/2019 population estimate,14553,7/1/2019,2019
0500000US45019,"Charleston County, South Carolina",4/1/2010 Census population,350209,4/1/2010,2010
0500000US45019,"Charleston County, South Carolina",4/1/2010 population estimates base,350128,4/1/2010,2010
0500000US45019,"Charleston County, South Carolina",7/1/2010 population estimate,350940,7/1/2010,2010
0500000US45019,"Charleston County, South Carolina",7/1/2011 population estimate,357335,7/1/2011,2011
0500000US45019,"Charleston County, South Carolina",7/1/2012 population estimate,364628,7/1/2012,2012
0500000US45019,"Charleston County, South Carolina",7/1/2013 population estimate,371703,7/1/2013,2013
0500000US45019,"Charleston County, South Carolina",7/1/2014 population estimate,379793,7/1/2014,2014
0500000US45019,"Charleston County, South Carolina",7/1/2015 population estimate,389310,7/1/2015,2015
0500000US45019,"Charleston County, South Carolina",7/1/2016 population estimate,396880,7/1/2016,2016
0500000US45019,"Charleston County, South Carolina",7/1/2017 population estimate,402008,7/1/2017,2017
0500000US45019,"Charleston County, South Carolina",7/1/2018 population estimate,406222,7/1/2018,2018
0500000US45019,"Charleston County, South Carolina",7/1/2019 population estimate,411406,7/1/2019,2019
0500000US45021,"Cherokee County, South Carolina",4/1/2010 Census population,55342,4/1/2010,2010
0500000US45021,"Cherokee County, South Carolina",4/1/2010 population estimates base,55488,4/1/2010,2010
0500000US45021,"Cherokee County, South Carolina",7/1/2010 population estimate,55535,7/1/2010,2010
0500000US45021,"Cherokee County, South Carolina",7/1/2011 population estimate,55705,7/1/2011,2011
0500000US45021,"Cherokee County, South Carolina",7/1/2012 population estimate,55822,7/1/2012,2012
0500000US45021,"Cherokee County, South Carolina",7/1/2013 population estimate,56056,7/1/2013,2013
0500000US45021,"Cherokee County, South Carolina",7/1/2014 population estimate,56351,7/1/2014,2014
0500000US45021,"Cherokee County, South Carolina",7/1/2015 population estimate,56512,7/1/2015,2015
0500000US45021,"Cherokee County, South Carolina",7/1/2016 population estimate,56683,7/1/2016,2016
0500000US45021,"Cherokee County, South Carolina",7/1/2017 population estimate,56913,7/1/2017,2017
0500000US45021,"Cherokee County, South Carolina",7/1/2018 population estimate,57069,7/1/2018,2018
0500000US45021,"Cherokee County, South Carolina",7/1/2019 population estimate,57300,7/1/2019,2019
0500000US45023,"Chester County, South Carolina",4/1/2010 Census population,33140,4/1/2010,2010
0500000US45023,"Chester County, South Carolina",4/1/2010 population estimates base,33159,4/1/2010,2010
0500000US45023,"Chester County, South Carolina",7/1/2010 population estimate,33163,7/1/2010,2010
0500000US45023,"Chester County, South Carolina",7/1/2011 population estimate,32883,7/1/2011,2011
0500000US45023,"Chester County, South Carolina",7/1/2012 population estimate,32703,7/1/2012,2012
0500000US45023,"Chester County, South Carolina",7/1/2013 population estimate,32737,7/1/2013,2013
0500000US45023,"Chester County, South Carolina",7/1/2014 population estimate,32441,7/1/2014,2014
0500000US45023,"Chester County, South Carolina",7/1/2015 population estimate,32410,7/1/2015,2015
0500000US45023,"Chester County, South Carolina",7/1/2016 population estimate,32297,7/1/2016,2016
0500000US45023,"Chester County, South Carolina",7/1/2017 population estimate,32299,7/1/2017,2017
0500000US45023,"Chester County, South Carolina",7/1/2018 population estimate,32304,7/1/2018,2018
0500000US45023,"Chester County, South Carolina",7/1/2019 population estimate,32244,7/1/2019,2019
0500000US45025,"Chesterfield County, South Carolina",4/1/2010 Census population,46734,4/1/2010,2010
0500000US45025,"Chesterfield County, South Carolina",4/1/2010 population estimates base,46722,4/1/2010,2010
0500000US45025,"Chesterfield County, South Carolina",7/1/2010 population estimate,46614,7/1/2010,2010
0500000US45025,"Chesterfield County, South Carolina",7/1/2011 population estimate,46499,7/1/2011,2011
0500000US45025,"Chesterfield County, South Carolina",7/1/2012 population estimate,46068,7/1/2012,2012
0500000US45025,"Chesterfield County, South Carolina",7/1/2013 population estimate,46116,7/1/2013,2013
0500000US45025,"Chesterfield County, South Carolina",7/1/2014 population estimate,46143,7/1/2014,2014
0500000US45025,"Chesterfield County, South Carolina",7/1/2015 population estimate,46135,7/1/2015,2015
0500000US45025,"Chesterfield County, South Carolina",7/1/2016 population estimate,46120,7/1/2016,2016
0500000US45025,"Chesterfield County, South Carolina",7/1/2017 population estimate,45979,7/1/2017,2017
0500000US45025,"Chesterfield County, South Carolina",7/1/2018 population estimate,45881,7/1/2018,2018
0500000US45025,"Chesterfield County, South Carolina",7/1/2019 population estimate,45650,7/1/2019,2019
0500000US45027,"Clarendon County, South Carolina",4/1/2010 Census population,34971,4/1/2010,2010
0500000US45027,"Clarendon County, South Carolina",4/1/2010 population estimates base,34949,4/1/2010,2010
0500000US45027,"Clarendon County, South Carolina",7/1/2010 population estimate,34948,7/1/2010,2010
0500000US45027,"Clarendon County, South Carolina",7/1/2011 population estimate,34710,7/1/2011,2011
0500000US45027,"Clarendon County, South Carolina",7/1/2012 population estimate,34326,7/1/2012,2012
0500000US45027,"Clarendon County, South Carolina",7/1/2013 population estimate,34260,7/1/2013,2013
0500000US45027,"Clarendon County, South Carolina",7/1/2014 population estimate,34214,7/1/2014,2014
0500000US45027,"Clarendon County, South Carolina",7/1/2015 population estimate,34029,7/1/2015,2015
0500000US45027,"Clarendon County, South Carolina",7/1/2016 population estimate,34259,7/1/2016,2016
0500000US45027,"Clarendon County, South Carolina",7/1/2017 population estimate,34012,7/1/2017,2017
0500000US45027,"Clarendon County, South Carolina",7/1/2018 population estimate,33742,7/1/2018,2018
0500000US45027,"Clarendon County, South Carolina",7/1/2019 population estimate,33745,7/1/2019,2019
0500000US45029,"Colleton County, South Carolina",4/1/2010 Census population,38892,4/1/2010,2010
0500000US45029,"Colleton County, South Carolina",4/1/2010 population estimates base,38887,4/1/2010,2010
0500000US45029,"Colleton County, South Carolina",7/1/2010 population estimate,38887,7/1/2010,2010
0500000US45029,"Colleton County, South Carolina",7/1/2011 population estimate,38449,7/1/2011,2011
0500000US45029,"Colleton County, South Carolina",7/1/2012 population estimate,38105,7/1/2012,2012
0500000US45029,"Colleton County, South Carolina",7/1/2013 population estimate,37664,7/1/2013,2013
0500000US45029,"Colleton County, South Carolina",7/1/2014 population estimate,37528,7/1/2014,2014
0500000US45029,"Colleton County, South Carolina",7/1/2015 population estimate,37439,7/1/2015,2015
0500000US45029,"Colleton County, South Carolina",7/1/2016 population estimate,37579,7/1/2016,2016
0500000US45029,"Colleton County, South Carolina",7/1/2017 population estimate,37555,7/1/2017,2017
0500000US45029,"Colleton County, South Carolina",7/1/2018 population estimate,37676,7/1/2018,2018
0500000US45029,"Colleton County, South Carolina",7/1/2019 population estimate,37677,7/1/2019,2019
0500000US45031,"Darlington County, South Carolina",4/1/2010 Census population,68681,4/1/2010,2010
0500000US45031,"Darlington County, South Carolina",4/1/2010 population estimates base,68611,4/1/2010,2010
0500000US45031,"Darlington County, South Carolina",7/1/2010 population estimate,68522,7/1/2010,2010
0500000US45031,"Darlington County, South Carolina",7/1/2011 population estimate,68168,7/1/2011,2011
0500000US45031,"Darlington County, South Carolina",7/1/2012 population estimate,68056,7/1/2012,2012
0500000US45031,"Darlington County, South Carolina",7/1/2013 population estimate,67808,7/1/2013,2013
0500000US45031,"Darlington County, South Carolina",7/1/2014 population estimate,67647,7/1/2014,2014
0500000US45031,"Darlington County, South Carolina",7/1/2015 population estimate,67520,7/1/2015,2015
0500000US45031,"Darlington County, South Carolina",7/1/2016 population estimate,67259,7/1/2016,2016
0500000US45031,"Darlington County, South Carolina",7/1/2017 population estimate,66981,7/1/2017,2017
0500000US45031,"Darlington County, South Carolina",7/1/2018 population estimate,66759,7/1/2018,2018
0500000US45031,"Darlington County, South Carolina",7/1/2019 population estimate,66618,7/1/2019,2019
0500000US45033,"Dillon County, South Carolina",4/1/2010 Census population,32062,4/1/2010,2010
0500000US45033,"Dillon County, South Carolina",4/1/2010 population estimates base,32059,4/1/2010,2010
0500000US45033,"Dillon County, South Carolina",7/1/2010 population estimate,32078,7/1/2010,2010
0500000US45033,"Dillon County, South Carolina",7/1/2011 population estimate,31750,7/1/2011,2011
0500000US45033,"Dillon County, South Carolina",7/1/2012 population estimate,31530,7/1/2012,2012
0500000US45033,"Dillon County, South Carolina",7/1/2013 population estimate,31411,7/1/2013,2013
0500000US45033,"Dillon County, South Carolina",7/1/2014 population estimate,31296,7/1/2014,2014
0500000US45033,"Dillon County, South Carolina",7/1/2015 population estimate,31141,7/1/2015,2015
0500000US45033,"Dillon County, South Carolina",7/1/2016 population estimate,30719,7/1/2016,2016
0500000US45033,"Dillon County, South Carolina",7/1/2017 population estimate,30496,7/1/2017,2017
0500000US45033,"Dillon County, South Carolina",7/1/2018 population estimate,30612,7/1/2018,2018
0500000US45033,"Dillon County, South Carolina",7/1/2019 population estimate,30479,7/1/2019,2019
0500000US45035,"Dorchester County, South Carolina",4/1/2010 Census population,136555,4/1/2010,2010
0500000US45035,"Dorchester County, South Carolina",4/1/2010 population estimates base,136144,4/1/2010,2010
0500000US45035,"Dorchester County, South Carolina",7/1/2010 population estimate,137030,7/1/2010,2010
0500000US45035,"Dorchester County, South Carolina",7/1/2011 population estimate,140149,7/1/2011,2011
0500000US45035,"Dorchester County, South Carolina",7/1/2012 population estimate,142608,7/1/2012,2012
0500000US45035,"Dorchester County, South Carolina",7/1/2013 population estimate,145538,7/1/2013,2013
0500000US45035,"Dorchester County, South Carolina",7/1/2014 population estimate,148748,7/1/2014,2014
0500000US45035,"Dorchester County, South Carolina",7/1/2015 population estimate,152809,7/1/2015,2015
0500000US45035,"Dorchester County, South Carolina",7/1/2016 population estimate,156173,7/1/2016,2016
0500000US45035,"Dorchester County, South Carolina",7/1/2017 population estimate,158988,7/1/2017,2017
0500000US45035,"Dorchester County, South Carolina",7/1/2018 population estimate,160718,7/1/2018,2018
0500000US45035,"Dorchester County, South Carolina",7/1/2019 population estimate,162809,7/1/2019,2019
0500000US45037,"Edgefield County, South Carolina",4/1/2010 Census population,26985,4/1/2010,2010
0500000US45037,"Edgefield County, South Carolina",4/1/2010 population estimates base,26965,4/1/2010,2010
0500000US45037,"Edgefield County, South Carolina",7/1/2010 population estimate,26963,7/1/2010,2010
0500000US45037,"Edgefield County, South Carolina",7/1/2011 population estimate,26891,7/1/2011,2011
0500000US45037,"Edgefield County, South Carolina",7/1/2012 population estimate,26559,7/1/2012,2012
0500000US45037,"Edgefield County, South Carolina",7/1/2013 population estimate,26567,7/1/2013,2013
0500000US45037,"Edgefield County, South Carolina",7/1/2014 population estimate,26651,7/1/2014,2014
0500000US45037,"Edgefield County, South Carolina",7/1/2015 population estimate,26782,7/1/2015,2015
0500000US45037,"Edgefield County, South Carolina",7/1/2016 population estimate,26626,7/1/2016,2016
0500000US45037,"Edgefield County, South Carolina",7/1/2017 population estimate,26837,7/1/2017,2017
0500000US45037,"Edgefield County, South Carolina",7/1/2018 population estimate,27132,7/1/2018,2018
0500000US45037,"Edgefield County, South Carolina",7/1/2019 population estimate,27260,7/1/2019,2019
0500000US45039,"Fairfield County, South Carolina",4/1/2010 Census population,23956,4/1/2010,2010
0500000US45039,"Fairfield County, South Carolina",4/1/2010 population estimates base,23959,4/1/2010,2010
0500000US45039,"Fairfield County, South Carolina",7/1/2010 population estimate,23840,7/1/2010,2010
0500000US45039,"Fairfield County, South Carolina",7/1/2011 population estimate,23572,7/1/2011,2011
0500000US45039,"Fairfield County, South Carolina",7/1/2012 population estimate,23405,7/1/2012,2012
0500000US45039,"Fairfield County, South Carolina",7/1/2013 population estimate,23194,7/1/2013,2013
0500000US45039,"Fairfield County, South Carolina",7/1/2014 population estimate,23025,7/1/2014,2014
0500000US45039,"Fairfield County, South Carolina",7/1/2015 population estimate,22874,7/1/2015,2015
0500000US45039,"Fairfield County, South Carolina",7/1/2016 population estimate,22633,7/1/2016,2016
0500000US45039,"Fairfield County, South Carolina",7/1/2017 population estimate,22593,7/1/2017,2017
0500000US45039,"Fairfield County, South Carolina",7/1/2018 population estimate,22376,7/1/2018,2018
0500000US45039,"Fairfield County, South Carolina",7/1/2019 population estimate,22347,7/1/2019,2019
0500000US45041,"Florence County, South Carolina",4/1/2010 Census population,136885,4/1/2010,2010
0500000US45041,"Florence County, South Carolina",4/1/2010 population estimates base,136965,4/1/2010,2010
0500000US45041,"Florence County, South Carolina",7/1/2010 population estimate,137140,7/1/2010,2010
0500000US45041,"Florence County, South Carolina",7/1/2011 population estimate,137632,7/1/2011,2011
0500000US45041,"Florence County, South Carolina",7/1/2012 population estimate,137985,7/1/2012,2012
0500000US45041,"Florence County, South Carolina",7/1/2013 population estimate,138178,7/1/2013,2013
0500000US45041,"Florence County, South Carolina",7/1/2014 population estimate,138779,7/1/2014,2014
0500000US45041,"Florence County, South Carolina",7/1/2015 population estimate,138715,7/1/2015,2015
0500000US45041,"Florence County, South Carolina",7/1/2016 population estimate,138595,7/1/2016,2016
0500000US45041,"Florence County, South Carolina",7/1/2017 population estimate,138495,7/1/2017,2017
0500000US45041,"Florence County, South Carolina",7/1/2018 population estimate,138277,7/1/2018,2018
0500000US45041,"Florence County, South Carolina",7/1/2019 population estimate,138293,7/1/2019,2019
0500000US45043,"Georgetown County, South Carolina",4/1/2010 Census population,60158,4/1/2010,2010
0500000US45043,"Georgetown County, South Carolina",4/1/2010 population estimates base,60311,4/1/2010,2010
0500000US45043,"Georgetown County, South Carolina",7/1/2010 population estimate,60327,7/1/2010,2010
0500000US45043,"Georgetown County, South Carolina",7/1/2011 population estimate,60173,7/1/2011,2011
